descriptor BJD Tc_folded phase mod 
2455326.949950 -0.258766 0.007477 6.415254
2455327.049950 -0.158766 0.048734 4.128627
2455327.149950 -0.058766 0.089990 1.566117
2455327.249950 0.041234 0.131247 -1.101043
2455327.349950 0.141234 0.172504 -3.694629
2455327.449950 0.241234 0.213761 -6.041334
2455327.549950 0.341234 0.255018 -7.984347
2455327.649950 0.441234 0.296274 -9.393834
2455327.749950 0.541234 0.337531 -10.175608
2455327.849950 0.641234 0.378788 -10.277433
2455327.949950 0.741234 0.420045 -9.692502
2455328.049950 0.841234 0.461302 -8.459902
2455328.149950 0.941234 0.502558 -6.661998
2455328.249950 1.041234 0.543815 -4.418929
2455328.349950 1.141234 0.585072 -1.880579
2455328.449950 -1.182610 0.626329 0.783434
2455328.549950 -1.082610 0.667585 3.395097
2455328.649950 -0.982610 0.708842 5.779894
2455328.749950 -0.882610 0.750099 7.778468
2455328.849950 -0.782610 0.791356 9.257273
2455328.949950 -0.682610 0.832613 10.117492
2455329.049950 -0.582610 0.873869 10.301643
2455329.149950 -0.482610 0.915126 9.797422
2455329.249950 -0.382610 0.956383 8.638521
2455329.349950 -0.282610 0.997640 6.902380
2455329.449950 -0.182610 0.038896 4.705010
2455329.549950 -0.082610 0.080153 2.193244
2455329.649950 0.017390 0.121410 -0.465078
2455329.749950 0.117390 0.162667 -3.092323
2455329.849950 0.217390 0.203924 -5.512933
2455329.949950 0.317390 0.245180 -7.565161
2455330.049950 0.417390 0.286437 -9.111872
2455330.149950 0.517390 0.327694 -10.049713
2455330.249950 0.617390 0.368951 -10.316016
2455330.349950 0.717390 0.410207 -9.892986
2455330.449950 0.817390 0.451464 -8.808890
2455330.549950 0.917390 0.492721 -7.136170
2455330.649950 1.017390 0.533978 -4.986599
2455330.749950 1.117390 0.575235 -2.503815
2455330.849950 -1.206454 0.616491 0.146277
2455330.949950 -1.106454 0.657748 2.786595
2455331.049950 -1.006454 0.699005 5.240708
2455331.149950 -0.906454 0.740262 7.344629
2455331.249950 -0.806454 0.781518 8.957769
2455331.349950 -0.706454 0.822775 9.972337
2455331.449950 -0.606454 0.864032 10.320536
2455331.549950 -0.506454 0.905289 9.979101
2455331.649950 -0.406454 0.946546 8.970846
2455331.749950 -0.306454 0.987802 7.363144
2455331.849950 -0.206454 0.029059 5.263425
2455331.949950 -0.106454 0.070316 2.811995
2455332.049950 -0.006454 0.111573 0.172663
2455332.149950 0.093546 0.152829 -2.478206
2455332.249950 0.193546 0.194086 -4.963478
2455332.349950 0.293546 0.235343 -7.117082
2455332.449950 0.393546 0.276600 -8.795111
2455332.549950 0.493546 0.317857 -9.885436
2455332.649950 0.593546 0.359113 -10.315200
2455332.749950 0.693546 0.400370 -10.055686
2455332.849950 0.793546 0.441627 -9.124234
2455332.949950 0.893546 0.482884 -7.583087
2455333.049950 0.993546 0.524141 -5.535224
2455333.149950 1.093546 0.565397 -3.117489
2455333.249950 1.193546 0.606654 -0.491439
2455333.349950 -1.130298 0.647911 2.167451
2455333.449950 -1.030298 0.689168 4.681507
2455333.549950 -0.930298 0.730424 6.882738
2455333.649950 -0.830298 0.771681 8.624053
2455333.749950 -0.730298 0.812938 9.789095
2455333.849950 -0.630298 0.854195 10.300013
2455333.949950 -0.530298 0.895452 10.122668
2455334.049950 -0.430298 0.936708 9.268909
2455334.149950 -0.330298 0.977965 7.795787
2455334.249950 -0.230298 0.019222 5.801738
2455334.349950 -0.130298 0.060479 3.420006
2455334.449950 -0.030298 0.101735 0.809745
2455334.549950 0.069702 0.142992 -1.854625
2455334.649950 0.169702 0.184249 -4.395066
2455334.749950 0.269702 0.225506 -6.641821
2455334.849950 0.369702 0.266763 -8.444759
2455334.949950 0.469702 0.308019 -9.683405
2455335.049950 0.569702 0.349276 -10.274989
2455335.149950 0.669702 0.390533 -10.179982
2455335.249950 0.769702 0.431790 -9.404732
2455335.349950 0.869702 0.473046 -8.001042
2455335.449950 0.969702 0.514303 -6.062710
2455335.549950 1.069702 0.555560 -3.719257
2455335.649950 1.169702 0.596817 -1.127278
2455335.749950 -1.154142 0.638074 1.540028
2455335.849950 -1.054142 0.679330 4.104427
2455335.949950 -0.954142 0.720587 6.394561
2455336.049950 -0.854142 0.761844 8.257401
2455336.149950 -0.754142 0.803101 9.568467
2455336.249950 -0.654142 0.844357 10.240153
2455336.349950 -0.554142 0.885614 10.227574
2455336.449950 -0.454142 0.926871 9.531573
2455336.549950 -0.354142 0.968128 8.198656
2455336.649950 -0.254142 0.009385 6.317892
2455336.749950 -0.154142 0.050641 4.014956
2455336.849950 -0.054142 0.091898 1.443734
2455336.949950 0.045858 0.133155 -1.223961
2455337.049950 0.145858 0.174412 -3.809868
2455337.149950 0.245858 0.215669 -6.141195
2455337.249950 0.345858 0.256925 -8.062156
2455337.349950 0.445858 0.298182 -9.444391
2455337.449950 0.545858 0.339439 -10.195536
2455337.549950 0.645858 0.380696 -10.265399
2455337.649950 0.745858 0.421952 -9.649311
2455337.749950 0.845858 0.463209 -8.388441
2455337.849950 0.945858 0.504466 -6.567041
2455337.949950 1.045858 0.545723 -4.306820
2455338.049950 1.145858 0.586980 -1.758811
2455338.149950 -1.177986 0.628236 0.906724
2455338.249950 -1.077986 0.669493 3.511671
2455338.349950 -0.977986 0.710750 5.881963
2455338.449950 -0.877986 0.752007 7.859212
2455338.549950 -0.777986 0.793263 9.311295
2455338.649950 -0.677986 0.834520 10.141183
2455338.749950 -0.577986 0.875777 10.293420
2455338.849950 -0.477986 0.917034 9.757834
