descriptor BJD Tc_folded phase mod 
2455326.949950 -0.780665 0.759262 126.941201
2455327.049950 -0.680665 0.800519 138.534822
2455327.149950 -0.580665 0.841777 140.871059
2455327.249950 -0.480665 0.883034 133.793796
2455327.349950 -0.380665 0.924291 117.775959
2455327.449950 -0.280665 0.965549 93.887919
2455327.549950 -0.180665 0.006806 63.725956
2455327.649950 -0.080665 0.048064 29.305601
2455327.749950 0.019335 0.089321 -7.073058
2455327.849950 0.119335 0.130578 -42.979070
2455327.949950 0.219335 0.171836 -76.013069
2455328.049950 0.319335 0.213093 -103.967607
2455328.149950 0.419335 0.254350 -124.974663
2455328.249950 0.519335 0.295608 -137.630473
2455328.349950 0.619335 0.336865 -141.089329
2455328.449950 0.719335 0.378122 -135.120099
2455328.549950 0.819335 0.419380 -120.121668
2455328.649950 0.919335 0.460637 -97.096284
2455328.749950 1.019335 0.501895 -67.582585
2455328.849950 1.119335 0.543152 -33.552779
2455328.949950 -1.204474 0.584409 2.719142
2455329.049950 -1.104474 0.625667 38.809361
2455329.149950 -1.004474 0.666924 72.306200
2455329.249950 -0.904474 0.708181 100.971285
2455329.349950 -0.804474 0.749439 122.889113
2455329.449950 -0.704474 0.790696 136.595058
2455329.549950 -0.604474 0.831954 141.173239
2455329.649950 -0.504474 0.873211 136.317728
2455329.749950 -0.404474 0.914468 122.352985
2455329.849950 -0.304474 0.955726 100.212185
2455329.949950 -0.204474 0.996983 71.374854
2455330.049950 -0.104474 0.038240 37.768004
2455330.149950 -0.004474 0.079498 1.637362
2455330.249950 0.095526 0.120755 -34.602693
2455330.349950 0.195526 0.162012 -68.530475
2455330.449950 0.295526 0.203270 -97.878809
2455330.549950 0.395526 0.244527 -120.686537
2455330.649950 0.495526 0.285785 -135.429564
2455330.749950 0.595526 0.327042 -141.122712
2455330.849950 0.695526 0.368299 -137.385542
2455330.949950 0.795526 0.409557 -124.467787
2455331.049950 0.895526 0.450814 -103.232655
2455331.149950 0.995526 0.492071 -75.099154
2455331.249950 1.095526 0.533329 -41.947263
2455331.349950 1.195526 0.574586 -5.992308
2455331.449950 -1.128284 0.615843 30.363074
2455331.549950 -1.028284 0.657101 64.689489
2455331.649950 -0.928284 0.698358 94.693124
2455331.749950 -0.828284 0.739616 118.369031
2455331.849950 -0.728284 0.780873 134.135102
2455331.949950 -0.628284 0.822130 140.937793
2455332.049950 -0.528284 0.863388 138.322525
2455332.149950 -0.428284 0.904645 126.464058
2455332.249950 -0.328284 0.945902 106.154817
2455332.349950 -0.228284 0.987160 78.751937
2455332.449950 -0.128284 0.028417 46.086576
2455332.549950 -0.028284 0.069675 10.341547
2455332.649950 0.071716 0.110932 -26.094541
2455332.749950 0.171716 0.152189 -60.786899
2455332.849950 0.271716 0.193447 -91.417263
2455332.949950 0.371716 0.234704 -115.938803
2455333.049950 0.471716 0.275961 -132.712904
2455333.149950 0.571716 0.317219 -140.618661
2455333.249950 0.671716 0.358476 -139.127783
2455333.349950 0.771716 0.399733 -128.339898
2455333.449950 0.871716 0.440991 -108.975888
2455333.549950 0.971716 0.482248 -82.329725
2455333.649950 1.071716 0.523506 -50.182000
2455333.749950 1.171716 0.564763 -14.680938
2455333.849950 -1.152093 0.606020 21.801157
2455333.949950 -1.052093 0.647278 56.826422
2455334.049950 -0.952093 0.688535 88.054345
2455334.149950 -0.852093 0.729792 113.398167
2455334.249950 -0.752093 0.771050 131.164323
2455334.349950 -0.652093 0.812307 140.165617
2455334.449950 -0.552093 0.853564 139.800551
2455334.549950 -0.452093 0.894822 130.093520
2455334.649950 -0.352093 0.936079 111.693182
2455334.749950 -0.252093 0.977337 85.829111
2455334.849950 -0.152093 0.018594 54.229637
2455334.949950 -0.052093 0.059851 19.006348
2455335.049950 0.047907 0.101109 -17.487013
2455335.149950 0.147907 0.142366 -52.811830
2455335.249950 0.247907 0.183623 -84.607574
2455335.349950 0.347907 0.224881 -110.749542
2455335.449950 0.447907 0.266138 -129.490835
2455335.549950 0.547907 0.307396 -139.579095
2455335.649950 0.647907 0.348653 -140.340188
2455335.749950 0.747907 0.389910 -131.723255
2455335.849950 0.847907 0.431168 -114.304111
