# HUGGY-PSF Tue Nov 23 14:09:17  /home/ubuntu/Desktop/lab2/WASP-44/group01_WASP
#        number of frames:    1
#              target x_0:   170.00
#              target y_0:    37.00
#       inn annulus (pix):    11.00
#       out annulus (pix):    20.00
#            frame number:    1
#      (x0, y0) sky (ADU):  3775.40
# flux w/in inner annulus:  478577.7
   1    2.355   169.858    37.351    1.860    266550.2     0.55696
   1    2.365   169.858    37.351    1.860    267142.8     0.55820
   1    2.374   169.858    37.351    1.860    268203.8     0.56042
   1    2.384   169.858    37.351    1.860    269156.2     0.56241
   1    2.393   169.858    37.351    1.860    270117.4     0.56442
   1    2.402   169.858    37.351    1.860    271417.5     0.56713
   1    2.412   169.858    37.351    1.860    273045.4     0.57054
   1    2.421   169.858    37.351    1.860    274762.5     0.57412
   1    2.431   169.858    37.351    1.860    276245.2     0.57722
   1    2.441   169.858    37.351    1.860    276996.3     0.57879
   1    2.450   169.858    37.351    1.860    277956.0     0.58080
   1    2.460   169.858    37.351    1.860    278465.4     0.58186
   1    2.469   169.858    37.351    1.860    279637.1     0.58431
   1    2.478   169.858    37.351    1.860    281180.8     0.58753
   1    2.488   169.858    37.351    1.860    281691.5     0.58860
   1    2.497   169.858    37.351    1.860    282820.3     0.59096
   1    2.507   169.858    37.351    1.860    284451.8     0.59437
   1    2.516   169.858    37.351    1.860    286178.7     0.59798
   1    2.526   169.858    37.351    1.860    287041.0     0.59978
   1    2.536   169.858    37.351    1.860    287940.6     0.60166
   1    2.545   169.858    37.351    1.860    288920.2     0.60371
   1    2.555   169.858    37.351    1.860    289956.5     0.60587
   1    2.564   169.858    37.351    1.860    291508.2     0.60911
   1    2.574   169.858    37.351    1.860    292343.5     0.61086
   1    2.583   169.858    37.351    1.860    292750.8     0.61171
   1    2.592   169.858    37.351    1.860    293661.1     0.61361
   1    2.602   169.858    37.351    1.860    295117.1     0.61665
   1    2.612   169.858    37.351    1.860    296652.4     0.61986
   1    2.621   169.858    37.351    1.860    297772.9     0.62220
   1    2.630   169.858    37.351    1.860    298879.8     0.62452
   1    2.640   169.858    37.351    1.860    300441.1     0.62778
   1    2.649   169.858    37.351    1.860    301508.3     0.63001
   1    2.659   169.858    37.351    1.860    302226.1     0.63151
   1    2.668   169.858    37.351    1.860    302845.2     0.63280
   1    2.678   169.858    37.351    1.860    303391.4     0.63394
   1    2.688   169.858    37.351    1.860    304436.6     0.63613
   1    2.697   169.858    37.351    1.860    305759.2     0.63889
   1    2.707   169.858    37.351    1.860    307078.1     0.64165
   1    2.716   169.858    37.351    1.860    308364.0     0.64433
   1    2.726   169.858    37.351    1.860    309452.5     0.64661
   1    2.735   169.858    37.351    1.860    310438.6     0.64867
   1    2.745   169.858    37.351    1.860    311357.6     0.65059
   1    2.754   169.858    37.351    1.860    312252.6     0.65246
   1    2.763   169.858    37.351    1.860    312947.7     0.65391
   1    2.773   169.858    37.351    1.860    313981.8     0.65607
   1    2.783   169.858    37.351    1.860    314966.6     0.65813
   1    2.792   169.858    37.351    1.860    315758.8     0.65979
   1    2.801   169.858    37.351    1.860    316774.3     0.66191
   1    2.811   169.858    37.351    1.860    317871.4     0.66420
   1    2.820   169.858    37.351    1.860    319093.5     0.66675
   1    2.830   169.850    37.382    1.890    320278.6     0.66923
   1    2.839   169.850    37.382    1.890    321577.8     0.67194
   1    2.849   169.850    37.382    1.890    322225.4     0.67330
   1    2.859   169.850    37.382    1.890    323441.8     0.67584
   1    2.868   169.850    37.382    1.890    324019.9     0.67705
   1    2.878   169.850    37.382    1.890    324975.3     0.67904
   1    2.887   169.850    37.382    1.890    326476.9     0.68218
   1    2.897   169.850    37.382    1.890    327431.2     0.68418
   1    2.906   169.850    37.382    1.890    328366.0     0.68613
   1    2.916   169.850    37.382    1.890    329149.8     0.68777
   1    2.925   169.850    37.382    1.890    330079.8     0.68971
   1    2.934   169.850    37.382    1.890    330872.8     0.69137
   1    2.944   169.850    37.382    1.890    331889.3     0.69349
   1    2.954   169.850    37.382    1.890    332921.7     0.69565
   1    2.963   169.850    37.382    1.890    333409.6     0.69667
   1    2.972   169.850    37.382    1.890    334363.1     0.69866
   1    2.982   169.850    37.382    1.890    335399.5     0.70083
   1    2.991   169.850    37.382    1.890    336132.6     0.70236
   1    3.001   169.839    37.427    1.960    337948.7     0.70615
   1    3.010   169.839    37.427    1.960    338605.0     0.70752
   1    3.020   169.839    37.427    1.960    339521.0     0.70944
   1    3.030   169.839    37.427    1.960    340997.6     0.71252
   1    3.039   169.839    37.427    1.960    341901.4     0.71441
   1    3.049   169.839    37.427    1.960    342528.6     0.71572
   1    3.058   169.839    37.427    1.960    343349.5     0.71744
   1    3.068   169.839    37.427    1.960    344338.9     0.71950
   1    3.077   169.839    37.427    1.960    345081.4     0.72106
   1    3.087   169.839    37.427    1.960    345947.8     0.72287
   1    3.096   169.839    37.427    1.960    346675.5     0.72439
   1    3.105   169.839    37.427    1.960    347580.3     0.72628
   1    3.115   169.839    37.427    1.960    348338.0     0.72786
   1    3.125   169.839    37.427    1.960    349350.4     0.72998
   1    3.134   169.839    37.427    1.960    350164.7     0.73168
   1    3.143   169.839    37.427    1.960    350852.8     0.73312
   1    3.153   169.839    37.427    1.960    351561.5     0.73460
   1    3.162   169.828    37.487    2.240    352838.9     0.73727
   1    3.172   169.828    37.487    2.240    353558.6     0.73877
   1    3.181   169.828    37.487    2.240    354589.8     0.74092
   1    3.191   169.828    37.487    2.240    355360.6     0.74253
   1    3.201   169.828    37.487    2.240    356104.7     0.74409
   1    3.210   169.828    37.487    2.240    356834.1     0.74561
   1    3.220   169.828    37.487    2.240    357417.6     0.74683
   1    3.229   169.828    37.487    2.240    358367.9     0.74882
   1    3.239   169.828    37.487    2.240    358909.0     0.74995
   1    3.248   169.828    37.487    2.240    359901.6     0.75202
   1    3.258   169.828    37.487    2.240    360210.8     0.75267
   1    3.267   169.828    37.487    2.240    361091.3     0.75451
   1    3.276   169.828    37.487    2.240    361903.2     0.75621
   1    3.286   169.828    37.487    2.240    362672.8     0.75781
   1    3.296   169.828    37.487    2.240    363457.2     0.75945
   1    3.305   169.828    37.487    2.240    363999.2     0.76059
   1    3.314   169.828    37.487    2.240    364713.0     0.76208
   1    3.324   169.828    37.487    2.240    365546.4     0.76382
   1    3.333   169.828    37.487    2.240    366163.0     0.76511
   1    3.343   169.828    37.487    2.240    366886.2     0.76662
   1    3.352   169.828    37.487    2.240    367422.5     0.76774
   1    3.362   169.828    37.487    2.240    368066.0     0.76908
   1    3.372   169.828    37.487    2.240    368924.1     0.77088
   1    3.381   169.828    37.487    2.240    369492.5     0.77206
   1    3.391   169.828    37.487    2.240    370234.8     0.77361
   1    3.400   169.828    37.487    2.240    370808.8     0.77481
   1    3.410   169.828    37.487    2.240    371510.6     0.77628
   1    3.419   169.828    37.487    2.240    371890.9     0.77708
   1    3.429   169.828    37.487    2.240    372683.0     0.77873
   1    3.438   169.828    37.487    2.240    373233.2     0.77988
   1    3.447   169.828    37.487    2.240    373851.2     0.78117
   1    3.457   169.828    37.487    2.240    374476.8     0.78248
   1    3.467   169.828    37.487    2.240    375206.5     0.78400
   1    3.476   169.828    37.487    2.240    375635.2     0.78490
   1    3.485   169.828    37.487    2.240    376382.4     0.78646
   1    3.495   169.828    37.487    2.240    376963.1     0.78767
   1    3.504   169.828    37.487    2.240    377506.0     0.78881
   1    3.514   169.828    37.487    2.240    378148.2     0.79015
   1    3.523   169.828    37.487    2.240    378678.4     0.79126
   1    3.533   169.828    37.487    2.240    379273.0     0.79250
   1    3.543   169.828    37.487    2.240    380050.6     0.79413
   1    3.552   169.828    37.487    2.240    380533.5     0.79513
   1    3.562   169.828    37.487    2.240    381010.8     0.79613
   1    3.571   169.828    37.487    2.240    381656.8     0.79748
   1    3.580   169.828    37.487    2.240    382305.0     0.79884
   1    3.590   169.828    37.487    2.240    383037.8     0.80037
   1    3.599   169.828    37.487    2.240    383507.0     0.80135
   1    3.609   169.827    37.519    2.360    384161.2     0.80271
   1    3.618   169.827    37.519    2.360    384606.2     0.80364
   1    3.628   169.827    37.519    2.360    385213.4     0.80491
   1    3.638   169.827    37.519    2.360    385838.7     0.80622
   1    3.647   169.827    37.519    2.360    386547.5     0.80770
   1    3.657   169.827    37.519    2.360    387125.9     0.80891
   1    3.666   169.827    37.519    2.360    387649.7     0.81000
   1    3.675   169.827    37.519    2.360    388148.0     0.81104
   1    3.685   169.827    37.519    2.360    388895.7     0.81261
   1    3.694   169.827    37.519    2.360    389283.8     0.81342
   1    3.704   169.827    37.519    2.360    389755.4     0.81440
   1    3.714   169.827    37.519    2.360    390237.6     0.81541
   1    3.723   169.827    37.519    2.360    390761.8     0.81651
   1    3.733   169.827    37.519    2.360    391424.1     0.81789
   1    3.742   169.827    37.519    2.360    392059.6     0.81922
   1    3.751   169.827    37.519    2.360    392523.7     0.82019
   1    3.761   169.827    37.519    2.360    392995.2     0.82117
   1    3.770   169.827    37.519    2.360    393449.1     0.82212
   1    3.780   169.827    37.519    2.360    394000.8     0.82327
   1    3.789   169.827    37.519    2.360    394463.5     0.82424
   1    3.799   169.827    37.519    2.360    395021.1     0.82541
   1    3.809   169.827    37.519    2.360    395526.8     0.82646
   1    3.818   169.827    37.519    2.360    395917.6     0.82728
   1    3.828   169.827    37.519    2.360    396414.9     0.82832
   1    3.837   169.827    37.519    2.360    396917.1     0.82937
   1    3.846   169.827    37.519    2.360    397479.1     0.83054
   1    3.856   169.827    37.519    2.360    397906.8     0.83144
   1    3.865   169.827    37.519    2.360    398418.7     0.83251
   1    3.875   169.827    37.519    2.360    398952.9     0.83362
   1    3.885   169.827    37.519    2.360    399516.4     0.83480
   1    3.894   169.827    37.519    2.360    399859.0     0.83552
   1    3.904   169.827    37.519    2.360    400460.9     0.83677
   1    3.913   169.827    37.519    2.360    400809.3     0.83750
   1    3.922   169.827    37.519    2.360    401152.7     0.83822
   1    3.932   169.827    37.519    2.360    401760.7     0.83949
   1    3.941   169.827    37.519    2.360    402306.5     0.84063
   1    3.951   169.827    37.519    2.360    402800.7     0.84166
   1    3.961   169.827    37.519    2.360    403274.0     0.84265
   1    3.970   169.827    37.519    2.360    403661.5     0.84346
   1    3.980   169.827    37.519    2.360    404152.6     0.84449
   1    3.989   169.827    37.519    2.360    404658.8     0.84554
   1    3.999   169.827    37.519    2.360    405193.7     0.84666
   1    4.008   169.827    37.538    2.390    405566.8     0.84744
   1    4.017   169.827    37.538    2.390    406027.0     0.84840
   1    4.027   169.827    37.538    2.390    406570.9     0.84954
   1    4.036   169.827    37.538    2.390    407026.9     0.85049
   1    4.046   169.827    37.538    2.390    407379.6     0.85123
   1    4.056   169.827    37.538    2.390    407785.2     0.85208
   1    4.065   169.827    37.538    2.390    408157.2     0.85285
   1    4.075   169.827    37.538    2.390    408513.5     0.85360
   1    4.084   169.827    37.538    2.390    408924.1     0.85446
   1    4.094   169.827    37.538    2.390    409375.6     0.85540
   1    4.103   169.827    37.538    2.390    409766.5     0.85622
   1    4.113   169.827    37.538    2.390    410190.6     0.85710
   1    4.122   169.827    37.538    2.390    410566.2     0.85789
   1    4.132   169.829    37.566    2.440    411109.0     0.85902
   1    4.141   169.829    37.566    2.440    411527.1     0.85990
   1    4.151   169.829    37.566    2.440    411848.2     0.86057
