descriptor BJD Tc_folded pha val,+- sys mod full val_compare,+- res,+- jit 
2459174.236319 -0.081482 0.748977 1.035470 0.005916 0.000000 0.000000 1.049737 -0.014267 0.005916 -0.014267 0.005916 0.003079
2459174.236514 -0.081287 0.749056 1.037621 0.005916 0.000000 0.000000 1.049756 -0.012135 0.005916 -0.012135 0.005916 0.003079
2459174.236708 -0.081093 0.749135 1.048750 0.005916 0.000000 0.000000 1.049775 -0.001025 0.005916 -0.001025 0.005916 0.003079
2459174.236903 -0.080898 0.749214 1.050922 0.005916 0.000000 0.000000 1.049794 0.001128 0.005916 0.001128 0.005916 0.003079
2459174.237097 -0.080704 0.749293 1.065820 0.005916 0.000000 0.000000 1.049812 0.016008 0.005916 0.016008 0.005916 0.003079
2459174.237292 -0.080509 0.749373 1.042110 0.005916 0.000000 0.000000 1.049831 -0.007721 0.005916 -0.007721 0.005916 0.003079
2459174.237486 -0.080315 0.749452 1.053302 0.005916 0.000000 0.000000 1.049849 0.003453 0.005916 0.003453 0.005916 0.003079
2459174.237680 -0.080121 0.749531 1.051507 0.005916 0.000000 0.000000 1.049868 0.001639 0.005916 0.001639 0.005916 0.003079
2459174.237875 -0.079926 0.749610 1.056727 0.005916 0.000000 0.000000 1.049886 0.006841 0.005916 0.006841 0.005916 0.003079
2459174.238069 -0.079732 0.749689 1.049151 0.005916 0.000000 0.000000 1.049905 -0.000754 0.005916 -0.000754 0.005916 0.003079
2459174.238264 -0.079537 0.749769 1.051936 0.005916 0.000000 0.000000 1.049923 0.002013 0.005916 0.002013 0.005916 0.003079
2459174.238458 -0.079343 0.749848 1.051570 0.005916 0.000000 0.000000 1.049942 0.001628 0.005916 0.001628 0.005916 0.003079
2459174.238653 -0.079148 0.749927 1.056045 0.005916 0.000000 0.000000 1.049960 0.006085 0.005916 0.006085 0.005916 0.003079
2459174.238847 -0.078954 0.750006 1.048796 0.005916 0.000000 0.000000 1.049978 -0.001182 0.005916 -0.001182 0.005916 0.003079
2459174.239041 -0.078760 0.750085 1.053072 0.005916 0.000000 0.000000 1.049996 0.003076 0.005916 0.003076 0.005916 0.003079
2459174.239236 -0.078565 0.750165 1.046539 0.005916 0.000000 0.000000 1.050015 -0.003476 0.005916 -0.003476 0.005916 0.003079
2459174.239430 -0.078371 0.750244 1.043280 0.005916 0.000000 0.000000 1.050033 -0.006753 0.005916 -0.006753 0.005916 0.003079
2459174.239625 -0.078176 0.750323 1.047296 0.005916 0.000000 0.000000 1.050051 -0.002755 0.005916 -0.002755 0.005916 0.003079
2459174.239819 -0.077982 0.750402 1.056811 0.005916 0.000000 0.000000 1.050069 0.006742 0.005916 0.006742 0.005916 0.003079
2459174.240014 -0.077787 0.750481 1.059513 0.005916 0.000000 0.000000 1.050087 0.009426 0.005916 0.009426 0.005916 0.003079
2459174.240208 -0.077593 0.750560 1.049445 0.005916 0.000000 0.000000 1.050105 -0.000660 0.005916 -0.000660 0.005916 0.003079
2459174.240402 -0.077399 0.750639 1.048123 0.005916 0.000000 0.000000 1.050123 -0.002000 0.005916 -0.002000 0.005916 0.003079
2459174.240597 -0.077204 0.750719 1.046662 0.005916 0.000000 0.000000 1.050141 -0.003479 0.005916 -0.003479 0.005916 0.003079
2459174.240798 -0.077003 0.750801 1.055334 0.005916 0.000000 0.000000 1.050159 0.005175 0.005916 0.005175 0.005916 0.003079
2459174.240993 -0.076808 0.750880 1.058833 0.005916 0.000000 0.000000 1.050177 0.008656 0.005916 0.008656 0.005916 0.003079
2459174.241187 -0.076614 0.750959 1.052445 0.005916 0.000000 0.000000 1.050195 0.002250 0.005916 0.002250 0.005916 0.003079
2459174.241381 -0.076420 0.751038 1.056201 0.005916 0.000000 0.000000 1.050212 0.005989 0.005916 0.005989 0.005916 0.003079
2459174.241576 -0.076225 0.751117 1.040581 0.005916 0.000000 0.000000 1.050230 -0.009649 0.005916 -0.009649 0.005916 0.003079
2459174.241770 -0.076031 0.751196 1.056219 0.005916 0.000000 0.000000 1.050247 0.005972 0.005916 0.005972 0.005916 0.003079
2459174.241965 -0.075836 0.751276 1.059349 0.005916 0.000000 0.000000 1.050265 0.009084 0.005916 0.009084 0.005916 0.003079
2459174.242159 -0.075642 0.751355 1.031907 0.005916 0.000000 0.000000 1.050283 -0.018376 0.005916 -0.018376 0.005916 0.003079
2459174.242354 -0.075447 0.751434 1.054104 0.005916 0.000000 0.000000 1.050300 0.003804 0.005916 0.003804 0.005916 0.003079
2459174.242548 -0.075253 0.751513 1.057517 0.005916 0.000000 0.000000 1.050318 0.007199 0.005916 0.007199 0.005916 0.003079
2459174.242742 -0.075059 0.751592 1.039854 0.005916 0.000000 0.000000 1.050335 -0.010481 0.005916 -0.010481 0.005916 0.003079
2459174.242937 -0.074864 0.751672 1.058586 0.005916 0.000000 0.000000 1.050352 0.008234 0.005916 0.008234 0.005916 0.003079
2459174.243131 -0.074670 0.751751 1.057131 0.005916 0.000000 0.000000 1.050370 0.006761 0.005916 0.006761 0.005916 0.003079
2459174.243326 -0.074475 0.751830 1.062389 0.005916 0.000000 0.000000 1.050387 0.012002 0.005916 0.012002 0.005916 0.003079
2459174.243520 -0.074281 0.751909 1.048756 0.005916 0.000000 0.000000 1.050404 -0.001648 0.005916 -0.001648 0.005916 0.003079
2459174.243715 -0.074086 0.751988 1.051314 0.005916 0.000000 0.000000 1.050421 0.000893 0.005916 0.000893 0.005916 0.003079
2459174.243909 -0.073892 0.752067 1.050452 0.005916 0.000000 0.000000 1.050438 0.000014 0.005916 0.000014 0.005916 0.003079
