             nan              nan              nan
             nan              nan              nan
             nan              nan              nan
             nan              nan              nan
             nan              nan              nan
             nan              nan              nan
             nan              nan              nan
             nan              nan              nan
             nan              nan              nan
             nan              nan              nan
             nan              nan              nan
             nan              nan              nan
             nan              nan              nan
             nan              nan              nan
             nan              nan              nan
             nan              nan              nan
             nan              nan              nan
             nan              nan              nan
             nan              nan              nan
             nan              nan              nan
             nan              nan              nan
             nan              nan              nan
             nan              nan              nan
             nan              nan              nan
             nan              nan              nan
             nan              nan              nan
  2458385.941625      1264.560669         5.688611
  2458385.943014      1289.715576         5.710084
  2458385.944403      1292.713989         5.712318
  2458385.945792      1294.957764         5.729407
  2458385.947180      1300.001221         5.718296
  2458385.948569      1297.988159         5.724607
  2458385.949958      1308.015503         5.734027
  2458385.951347      1297.296509         5.721429
  2458385.952736      1293.011108         5.706607
  2458385.954125      1306.214355         5.723555
  2458385.955514      1307.670166         5.719518
  2458385.956903      1304.602539         5.723949
  2458385.958291      1309.549805         5.735603
  2458385.959680      1317.362549         5.734762
  2458385.961069      1314.523438         5.727656
  2458385.962458      1308.466797         5.723545
  2458385.963847      1309.477051         5.726452
  2458385.965236      1295.799561         5.717726
  2458385.966625      1303.993530         5.725607
  2458385.968014      1303.681396         5.723648
  2458385.969403      1304.155884         5.733255
  2458385.970791      1310.867676         5.729908
  2458385.972180      1312.641724         5.730852
  2458385.973569      1300.247803         5.718261
  2458385.974958      1317.198364         5.732853
  2458385.976347      1307.240723         5.725029
  2458385.977736      1308.092651         5.722990
  2458385.979125      1301.305054         5.723811
  2458385.980514      1305.150391         5.718370
  2458385.981902      1311.833374         5.726187
  2458385.983291      1299.393433         5.719184
  2458385.984680      1307.918945         5.724205
  2458385.986069      1312.155640         5.729966
  2458385.987458      1314.092041         5.728991
  2458385.988847      1307.015137         5.724262
  2458385.990236      1295.761230         5.719342
  2458385.991625      1318.271484         5.732675
  2458385.993013      1310.231323         5.728871
  2458385.994402      1296.871582         5.717916
  2458385.995791      1315.294434         5.727846
  2458385.997180      1309.869385         5.723631
  2458385.998569      1298.585327         5.718505
  2458385.999958      1310.930786         5.723732
  2458386.001347      1294.344849         5.709837
  2458386.002736      1317.049927         5.737201
  2458386.004124      1309.241211         5.727729
  2458386.005513      1311.514404         5.726762
  2458386.006902      1298.879517         5.717722
  2458386.008291      1306.966675         5.723064
  2458386.009680      1311.115967         5.728707
  2458386.011069      1297.791138         5.722029
  2458386.012458      1308.640869         5.727071
  2458386.013847      1306.833618         5.727020
  2458386.015236      1304.326050         5.723994
  2458386.016624      1304.275879         5.725331
  2458386.018013      1298.331665         5.724689
  2458386.019402      1305.714966         5.721054
  2458386.020791      1304.403442         5.719851
  2458386.022180      1310.917480         5.727747
  2458386.023569      1324.327393         5.743006
  2458386.024958      1295.984131         5.716940
  2458386.026347      1311.645386         5.731291
  2458386.027735      1304.674805         5.719953
  2458386.029124      1307.656860         5.732527
  2458386.030513      1304.169678         5.724436
  2458386.031902      1309.670654         5.742673
  2458386.033291      1309.578613         5.738649
  2458386.034680      1308.856934         5.723997
  2458386.036069      1308.033813         5.724077
  2458386.037458      1304.135132         5.716994
  2458386.038846      1312.096680         5.724551
  2458386.040235      1300.158203         5.721827
  2458386.041624      1305.441650         5.720634
  2458386.043013      1310.529541         5.728866
  2458386.044402      1303.928955         5.718698
  2458386.045791      1310.501465         5.733341
  2458386.047180      1316.573120         5.730073
  2458386.048569      1297.551758         5.733353
  2458386.049957      1305.189697         5.725595
  2458386.051346      1309.133789         5.728200
  2458386.052735      1306.967529         5.730916
  2458386.054124      1305.663940         5.720312
  2458386.055513      1312.396973         5.726477
  2458386.056902      1300.697998         5.721536
  2458386.058291      1307.232178         5.721504
  2458386.059680      1315.930176         5.732577
  2458386.061068      1313.647827         5.722309
  2458386.062457      1311.579956         5.724714
  2458386.063846      1310.573120         5.725583
  2458386.065235      1306.465088         5.723209
  2458386.066624      1311.131348         5.740856
  2458386.068013      1303.390869         5.720426
  2458386.069402      1310.679199         5.731306
  2458386.070791      1311.112549         5.728601
  2458386.072180      1310.561523         5.729888
  2458386.073568      1308.954956         5.726422
  2458386.074957      1310.051392         5.727779
  2458386.076346      1316.172363         5.730990
  2458386.077735      1314.705811         5.725901
  2458386.079124      1303.146362         5.719632
  2458386.080513      1306.385498         5.720212
  2458386.081902      1316.106323         5.740338
  2458386.083291      1312.985352         5.732051
  2458386.084679      1307.836792         5.727142
  2458386.086068      1305.357300         5.718167
  2458386.087457      1314.416870         5.734873
  2458386.088846      1305.311035         5.722473
  2458386.090235      1309.131470         5.731467
  2458386.091624      1300.273193         5.721183
  2458386.093013      1296.023560         5.708999
  2458386.094402      1301.878052         5.712855
  2458386.095790      1305.642578         5.717018
  2458386.097179      1313.500122         5.732879
  2458386.098568      1314.269165         5.740968
  2458386.099957      1303.121826         5.715009
  2458386.101346      1299.618530         5.721842
  2458386.102735      1306.023315         5.724270
  2458386.104124      1304.070312         5.724626
  2458386.105513      1307.849365         5.724890
  2458386.106901      1308.830566         5.730612
  2458386.108290      1297.915771         5.716925
  2458386.109679      1299.396118         5.717235
  2458386.111068      1310.131226         5.726205
  2458386.112457      1310.261841         5.724975
  2458386.113846      1307.732300         5.728316
  2458386.115235      1308.831055         5.724906
  2458386.116624      1306.305420         5.722751
  2458386.118012      1307.394043         5.722572
  2458386.119401      1302.688965         5.724446
  2458386.120790      1303.230347         5.723639
  2458386.122179      1302.920044         5.719348
  2458386.123568      1300.975952         5.718555
  2458386.124957      1306.134399         5.727361
  2458386.126346      1299.828491         5.719496
  2458386.127735      1313.490723         5.725517
  2458386.129123      1303.781372         5.720137
  2458386.130512      1314.560669         5.730784
  2458386.131901      1303.765991         5.731102
  2458386.133290      1301.543823         5.721571
