descriptor BJD Tc_folded phase mod 
2459174.219170 -0.098532 0.485400 0.000000
2459174.219189 -0.098512 0.485408 0.000000
2459174.219209 -0.098493 0.485417 0.000000
2459174.219228 -0.098473 0.485425 0.000000
2459174.219247 -0.098454 0.485434 0.000000
2459174.219267 -0.098434 0.485442 0.000000
2459174.219286 -0.098415 0.485451 0.000000
2459174.219306 -0.098396 0.485459 0.000000
2459174.219325 -0.098376 0.485468 0.000000
2459174.219344 -0.098357 0.485476 0.000000
2459174.219364 -0.098337 0.485485 0.000000
2459174.219383 -0.098318 0.485493 0.000000
2459174.219403 -0.098299 0.485502 0.000000
2459174.219422 -0.098279 0.485510 0.000000
2459174.219442 -0.098260 0.485519 0.000000
2459174.219461 -0.098240 0.485527 0.000000
2459174.219480 -0.098221 0.485536 0.000000
2459174.219500 -0.098201 0.485544 0.000000
2459174.219519 -0.098182 0.485553 0.000000
2459174.219539 -0.098163 0.485561 0.000000
2459174.219558 -0.098143 0.485570 0.000000
2459174.219578 -0.098124 0.485578 0.000000
2459174.219597 -0.098104 0.485587 0.000000
2459174.219616 -0.098085 0.485595 0.000000
2459174.219636 -0.098065 0.485604 0.000000
2459174.219655 -0.098046 0.485612 0.000000
2459174.219675 -0.098027 0.485621 0.000000
2459174.219694 -0.098007 0.485629 0.000000
2459174.219714 -0.097988 0.485638 0.000000
2459174.219733 -0.097968 0.485647 0.000000
2459174.219752 -0.097949 0.485655 0.000000
2459174.219772 -0.097929 0.485664 0.000000
2459174.219791 -0.097910 0.485672 0.000000
2459174.219811 -0.097891 0.485681 0.000000
2459174.219830 -0.097871 0.485689 0.000000
2459174.219849 -0.097852 0.485698 0.000000
2459174.219869 -0.097832 0.485706 0.000000
2459174.219888 -0.097813 0.485715 0.000000
2459174.219908 -0.097794 0.485723 0.000000
2459174.219927 -0.097774 0.485732 0.000000
2459174.219947 -0.097755 0.485740 0.000000
2459174.219966 -0.097735 0.485749 0.000000
2459174.219985 -0.097716 0.485757 0.000000
2459174.220005 -0.097696 0.485766 0.000000
2459174.220024 -0.097677 0.485774 0.000000
2459174.220044 -0.097658 0.485783 0.000000
2459174.220063 -0.097638 0.485791 0.000000
2459174.220083 -0.097619 0.485800 0.000000
2459174.220102 -0.097599 0.485808 0.000000
2459174.220121 -0.097580 0.485817 0.000000
2459174.220141 -0.097560 0.485825 0.000000
2459174.220160 -0.097541 0.485834 0.000000
2459174.220180 -0.097522 0.485842 0.000000
2459174.220199 -0.097502 0.485851 0.000000
2459174.220218 -0.097483 0.485859 0.000000
2459174.220238 -0.097463 0.485868 0.000000
2459174.220257 -0.097444 0.485876 0.000000
2459174.220277 -0.097425 0.485885 0.000000
2459174.220296 -0.097405 0.485893 0.000000
2459174.220316 -0.097386 0.485902 0.000000
2459174.220335 -0.097366 0.485910 0.000000
2459174.220354 -0.097347 0.485919 0.000000
2459174.220374 -0.097327 0.485927 0.000000
2459174.220393 -0.097308 0.485936 0.000000
2459174.220413 -0.097289 0.485944 0.000000
2459174.220432 -0.097269 0.485953 0.000000
2459174.220452 -0.097250 0.485961 0.000000
2459174.220471 -0.097230 0.485970 0.000000
2459174.220490 -0.097211 0.485979 0.000000
2459174.220510 -0.097191 0.485987 0.000000
2459174.220529 -0.097172 0.485996 0.000000
2459174.220549 -0.097153 0.486004 0.000000
2459174.220568 -0.097133 0.486013 0.000000
2459174.220587 -0.097114 0.486021 0.000000
2459174.220607 -0.097094 0.486030 0.000000
2459174.220626 -0.097075 0.486038 0.000000
2459174.220646 -0.097056 0.486047 0.000000
2459174.220665 -0.097036 0.486055 0.000000
2459174.220685 -0.097017 0.486064 0.000000
2459174.220704 -0.096997 0.486072 0.000000
2459174.220723 -0.096978 0.486081 0.000000
2459174.220743 -0.096958 0.486089 0.000000
2459174.220762 -0.096939 0.486098 0.000000
2459174.220782 -0.096920 0.486106 0.000000
2459174.220801 -0.096900 0.486115 0.000000
2459174.220821 -0.096881 0.486123 0.000000
2459174.220840 -0.096861 0.486132 0.000000
2459174.220859 -0.096842 0.486140 0.000000
2459174.220879 -0.096822 0.486149 0.000000
2459174.220898 -0.096803 0.486157 0.000000
2459174.220918 -0.096784 0.486166 0.000000
2459174.220937 -0.096764 0.486174 0.000000
2459174.220957 -0.096745 0.486183 0.000000
2459174.220976 -0.096725 0.486191 0.000000
2459174.220995 -0.096706 0.486200 0.000000
2459174.221015 -0.096687 0.486208 0.000000
2459174.221034 -0.096667 0.486217 0.000000
2459174.221054 -0.096648 0.486225 0.000000
2459174.221073 -0.096628 0.486234 0.000000
2459174.221092 -0.096609 0.486242 0.000000
2459174.221112 -0.096589 0.486251 0.000000
2459174.221131 -0.096570 0.486259 0.000000
2459174.221151 -0.096551 0.486268 0.000000
2459174.221170 -0.096531 0.486276 0.000000
2459174.221190 -0.096512 0.486285 0.000000
2459174.221209 -0.096492 0.486293 0.000000
2459174.221228 -0.096473 0.486302 0.000000
2459174.221248 -0.096453 0.486310 0.000000
2459174.221267 -0.096434 0.486319 0.000000
2459174.221287 -0.096415 0.486328 0.000000
2459174.221306 -0.096395 0.486336 0.000000
2459174.221326 -0.096376 0.486345 0.000000
2459174.221345 -0.096356 0.486353 0.000000
2459174.221364 -0.096337 0.486362 0.000000
2459174.221384 -0.096317 0.486370 0.000000
2459174.221403 -0.096298 0.486379 0.000000
2459174.221423 -0.096279 0.486387 0.000000
2459174.221442 -0.096259 0.486396 0.000000
2459174.221461 -0.096240 0.486404 0.000000
2459174.221481 -0.096220 0.486413 0.000000
