9174.236319391  1.035470000  0.002143900 0 
9174.236513818  1.037621000  0.002158208 0 
9174.236708247  1.048750000  0.002175753 0 
9174.236902674  1.050922000  0.002180093 0 
9174.237097102  1.065820000  0.002205896 0 
9174.237291529  1.042110000  0.002157070 0 
9174.237485958  1.053302000  0.002192740 0 
9174.237680385  1.051507000  0.002185802 0 
9174.237874813  1.056727000  0.002184928 0 
9174.238069240  1.049151000  0.002173916 0 
9174.238263669  1.051936000  0.002186702 0 
9174.238458097  1.051570000  0.002181191 0 
9174.238652524  1.056045000  0.002190444 0 
9174.238846952  1.048796000  0.002169441 0 
9174.239041380  1.053072000  0.002177794 0 
9174.239235808  1.046539000  0.002161407 0 
9174.239430235  1.043280000  0.002162296 0 
9174.239624663  1.047296000  0.002174244 0 
9174.239819091  1.056811000  0.002210518 0 
9174.240013519  1.059513000  0.002194453 0 
9174.240207946  1.049445000  0.002175687 0 
9174.240402374  1.048123000  0.002187701 0 
9174.240596802  1.046662000  0.002166799 0 
9174.240798173  1.055334000  0.002189454 0 
9174.240992601  1.058833000  0.002186413 0 
9174.241187030  1.052445000  0.002168095 0 
9174.241381457  1.056201000  0.002185392 0 
9174.241575885  1.040581000  0.002152900 0 
9174.241770312  1.056219000  0.002189239 0 
9174.241964740  1.059349000  0.002191470 0 
9174.242159168  1.031907000  0.002131804 0 
9174.242353596  1.054104000  0.002188138 0 
9174.242548024  1.057517000  0.002194946 0 
9174.242742451  1.039854000  0.002151443 0 
9174.242936879  1.058586000  0.002186196 0 
9174.243131307  1.057131000  0.002182318 0 
9174.243325735  1.062389000  0.002198336 0 
9174.243520163  1.048756000  0.002168815 0 
9174.243714590  1.051314000  0.002160828 0 
9174.243909018  1.050452000  0.002169352 0 
9174.244103446  1.051158000  0.002166218 0 
9174.244297874  1.051661000  0.002162442 0 
9174.244492301  1.048301000  0.002162501 0 
9174.244686729  1.047783000  0.002168291 0 
9174.244881157  1.055450000  0.002172701 0 
9174.245075585  1.047095000  0.002162282 0 
9174.245270012  1.045704000  0.002168950 0 
9174.245464440  1.051427000  0.002173505 0 
9174.245658868  1.049707000  0.002166008 0 
9174.245853296  1.051988000  0.002166585 0 
9174.246047724  1.052034000  0.002169558 0 
9174.246242152  1.052698000  0.002170037 0 
9174.246436579  1.047474000  0.002156485 0 
9174.246624063  1.055894000  0.002176151 0 
9174.246825434  1.050309000  0.002168958 0 
9174.247019863  1.045391000  0.002158521 0 
9174.247214290  1.053932000  0.002170170 0 
9174.247408718  1.041554000  0.002142263 0 
9174.247596201  1.059057000  0.002183995 0 
9174.247797573  1.053704000  0.002170620 0 
9174.247992001  1.049823000  0.002168275 0 
9174.248186429  1.044878000  0.002160411 0 
9174.248380857  1.047546000  0.002163052 0 
9174.248575285  1.041955000  0.002148195 0 
9174.248769712  1.046394000  0.002158855 0 
9174.248964140  1.052394000  0.002181637 0 
9174.249158568  1.057527000  0.002174967 0 
9174.249352996  1.051897000  0.002169869 0 
9174.249547423  1.056452000  0.002170496 0 
9174.249741851  1.047283000  0.002154262 0 
9174.249936279  1.043546000  0.002146135 0 
9174.250130707  1.054919000  0.002170881 0 
9174.250325134  1.055404000  0.002166000 0 
9174.250519562  1.049992000  0.002157121 0 
9174.250713990  1.048217000  0.002153992 0 
9174.250908418  1.057711000  0.002173495 0 
9174.251102845  1.050178000  0.002158424 0 
9174.251297273  1.062620000  0.002183743 0 
9174.251491701  1.052254000  0.002165500 0 
9174.251686129  1.058815000  0.002169299 0 
9174.251880556  1.048264000  0.002150671 0 
9174.252074984  1.055863000  0.002170022 0 
9174.252269412  1.054129000  0.002159507 0 
9174.252456896  1.055431000  0.002162370 0 
9174.252658268  1.053020000  0.002157255 0 
9174.252852696  1.053777000  0.002158105 0 
9174.253047123  1.051240000  0.002156183 0 
9174.253241551  1.061082000  0.002177167 0 
9174.253435978  1.050202000  0.002156152 0 
9174.253630407  1.043562000  0.002149984 0 
9174.253824834  1.059052000  0.002182844 0 
9174.254019262  1.040751000  0.002141333 0 
9174.254213689  1.053098000  0.002160375 0 
9174.254408117  1.053656000  0.002162350 0 
9174.254602545  1.041311000  0.002138361 0 
9174.254796973  1.061127000  0.002182723 0 
9174.254991401  1.047006000  0.002149306 0 
9174.255185829  1.055931000  0.002167055 0 
9174.255380256  1.052242000  0.002158131 0 
9174.255574684  1.042296000  0.002141462 0 
9174.255769112  1.052513000  0.002150921 0 
9174.255963539  1.065370000  0.002190143 0 
9174.256157967  1.055274000  0.002167787 0 
9174.256345451  1.056433000  0.002168719 0 
9174.256546823  1.051952000  0.002156549 0 
9174.256741250  1.047442000  0.002145052 0 
9174.256935678  1.048656000  0.002146804 0 
9174.257130106  1.051551000  0.002152568 0 
9174.257324534  1.043905000  0.002138766 0 
9174.257518962  1.048660000  0.002152918 0 
9174.257713389  1.050985000  0.002158970 0 
9174.257907817  1.055444000  0.002171818 0 
9174.258102245  1.042934000  0.002137064 0 
9174.258296672  1.056578000  0.002163255 0 
9174.258491100  1.049365000  0.002148376 0 
9174.258685528  1.048049000  0.002148313 0 
9174.258879956  1.040089000  0.002130252 0 
9174.259074383  1.049086000  0.002153091 0 
9174.259268811  1.067905000  0.002203765 0 
9174.259463239  1.052139000  0.002156452 0 
9174.259657667  1.057415000  0.002167141 0 
9174.259852094  1.056149000  0.002166953 0 
9174.260046522  1.055318000  0.002161199 0 
9174.260234006  1.052332000  0.002164062 0 
9174.260435378  1.047745000  0.002147789 0 
9174.260629805  1.050409000  0.002154830 0 
9174.260824233  1.057052000  0.002164204 0 
9174.261018661  1.062181000  0.002169181 0 
9174.261213088  1.054368000  0.002158946 0 
9174.261407516  1.046853000  0.002149414 0 
9174.261601944  1.059992000  0.002169498 0 
9174.261796372  1.055116000  0.002159639 0 
9174.261990800  1.052867000  0.002160082 0 
9174.262185227  1.056805000  0.002175147 0 
9174.262379655  1.054863000  0.002157952 0 
9174.262574083  1.053950000  0.002161968 0 
9174.262775454  1.048240000  0.002141274 0 
9174.262962938  1.047800000  0.002148540 0 
9174.263157366  1.046903000  0.002137654 0 
