# SENTINEL Tue Nov 23 14:10:03  /home/ubuntu/Desktop/lab2/WASP-44/group01_WASP-44_20201120/reduced              
#              target x_0:   170.00
#              target y_0:    37.00
#          reference x_r0:   288.00
#          reference y_r0:    57.00
#        aperture 1 (pix):     6.00
#        aperture 2 (pix):     9.00
#       inn annulus (pix):    12.00
#       out annulus (pix):    20.00
#      centroiding method:   moment
# nf 1 name 2.s min 3 expt 4 x 5 y 6 dx 7 dy 8 xr 9 yr 10 fw 11 peak 12 a1 13 a2 14 r1 15 r2 16 lc1 17 lc2 18 sky 19 abflux 20
  29 AF641637.cor   7.85  15.0  169.51   38.28  -0.42   0.56  287.70   58.44  7.00   23041.   447865.   478620.   424285.   453145.  1.055575  1.056219  3624.1     98.820
  30 AF641638.cor   8.13  15.0  169.33   37.81  -0.60   0.10  287.20   57.96  6.52   23528.   454290.   481213.   428530.   454253.  1.060113  1.059349  3614.3     99.062
  31 AF641639.cor   8.41  15.0  169.48   37.66  -0.45  -0.06  287.54   57.81  6.78   23717.   447694.   476091.   432695.   461371.  1.034663  1.031907  3601.7    100.614
  32 AF641640.cor   8.69  15.0  169.04   37.69  -0.90  -0.03  287.14   57.81  6.64   23232.   447146.   476694.   423599.   452227.  1.055587  1.054104  3592.9     98.620
  33 AF641641.cor   8.97  15.0  169.04   37.67  -0.90  -0.05  287.12   57.76  6.98   20205.   441621.   477607.   417743.   451630.  1.057160  1.057517  3582.8     98.490
  34 AF641642.cor   9.25  15.0  169.00   37.64  -0.94  -0.08  287.32   57.90  6.64   21733.   446459.   476523.   428662.   458260.  1.041518  1.039854  3576.8     99.935
  35 AF641643.cor   9.53  15.0  169.16   37.64  -0.77  -0.07  287.15   57.87  6.46   23301.   455210.   482662.   430241.   455950.  1.058035  1.058586  3571.3     99.432
  36 AF641644.cor   9.81  15.0  170.09   37.82   0.15   0.10  288.29   57.91  6.62   22069.   452584.   482707.   428051.   456620.  1.057315  1.057131  3560.7     99.578
  37 AF641645.cor  10.09  15.0  170.07   37.81   0.13   0.10  287.82   57.99  6.64   22644.   451733.   481670.   425890.   453384.  1.060680  1.062389  3570.2     98.872
  38 AF641646.cor  10.37  15.0  169.39   37.95  -0.54   0.24  287.47   58.09  6.70   22629.   451194.   479065.   430403.   456793.  1.048308  1.048756  3558.3     99.615
  39 AF641647.cor  10.65  15.0  169.20   37.85  -0.73   0.13  287.27   57.96  6.32   24970.   461344.   485575.   440102.   461875.  1.048265  1.051314  3557.0    100.724
  40 AF641648.cor  10.93  15.0  169.55   38.22  -0.38   0.50  287.78   58.30  7.08   21125.   450135.   480775.   427080.   457684.  1.053983  1.050452  3539.9     99.810
  41 AF641649.cor  11.21  15.0  168.97   37.76  -0.97   0.05  287.17   57.92  6.48   22500.   457020.   482982.   434147.   459476.  1.052685  1.051158  3537.2    100.200
  42 AF641650.cor  11.49  15.0  169.37   37.78  -0.57   0.06  287.58   57.95  6.48   24742.   459110.   485253.   437199.   461416.  1.050116  1.051661  3524.0    100.623
  43 AF641651.cor  11.77  15.0  169.46   38.11  -0.47   0.39  287.61   58.11  6.94   20700.   451029.   481342.   429484.   459163.  1.050164  1.048301  3526.6    100.132
  44 AF641652.cor  12.05  15.0  168.91   37.84  -1.02   0.12  286.93   57.90  6.70   21112.   448057.   478180.   427958.   456373.  1.046965  1.047783  3511.3     99.524
  45 AF641653.cor  12.33  15.0  169.21   37.47  -0.72  -0.25  287.22   57.58  6.50   24424.   459798.   485045.   434220.   459563.  1.058906  1.055450  3512.0    100.219
  46 AF641654.cor  12.61  15.0  169.69   37.74  -0.24   0.02  287.72   57.92  6.78   20981.   449594.   480049.   427485.   458458.  1.051719  1.047095  3503.6     99.978
  47 AF641655.cor  12.89  15.0  169.46   37.78  -0.48   0.06  287.49   57.97  7.10   19569.   443266.   475512.   421889.   454729.  1.050671  1.045704  3497.2     99.165
  48 AF641656.cor  13.17  15.0  169.47   37.88  -0.47   0.16  287.61   57.99  6.62   22668.   451548.   480057.   429885.   456577.  1.050392  1.051427  3489.1     99.568
  49 AF641657.cor  13.45  15.0  169.34   37.80  -0.60   0.08  287.30   58.04  6.70   22133.   454330.   481402.   432926.   458606.  1.049441  1.049707  3481.5    100.011
  50 AF641658.cor  13.73  15.0  169.13   37.19  -0.80  -0.53  287.11   57.39  6.62   21620.   456251.   483777.   434274.   459869.  1.050605  1.051988  3475.4    100.286
  51 AF641659.cor  14.01  15.0  169.47   37.86  -0.46   0.14  287.72   57.97  6.44   23443.   456952.   482505.   434334.   458640.  1.052076  1.052034  3471.5    100.018
  52 AF641660.cor  14.29  15.0  169.33   38.49  -0.60   0.77  287.50   58.67  6.74   23312.   457100.   483057.   433986.   458875.  1.053259  1.052698  3463.0    100.069
  53 AF641661.cor  14.57  15.0  169.60   37.72  -0.33   0.00  287.42   57.91  6.26   25109.   457550.   483072.   438256.   461178.  1.044026  1.047474  3458.4    100.572
  54 AF641662.cor  14.84  15.0  169.36   37.73  -0.57   0.01  287.58   57.84  6.76   21629.   456127.   484020.   430510.   458398.  1.059503  1.055894  3447.1     99.965
  55 AF641663.cor  15.13  15.0  169.32   37.71  -0.61  -0.01  287.39   57.78  7.06   20986.   449002.   480785.   426743.   457756.  1.052161  1.050309  3441.3     99.825
  56 AF641664.cor  15.41  15.0  169.85   38.09  -0.08   0.37  288.00   58.27  7.08   19878.   446178.   479757.   426131.   458926.  1.047043  1.045391  3435.3    100.081
  57 AF641665.cor  15.69  15.0  169.68   37.78  -0.25   0.06  287.66   57.89  6.48   24109.   458120.   484422.   434466.   459633.  1.054445  1.053932  3434.4    100.235
  58 AF641666.cor  15.97  15.0  169.54   38.06  -0.40   0.35  287.74   58.20  6.40   26210.   456443.   482591.   437820.   463337.  1.042535  1.041554  3424.2    101.043
  59 AF641667.cor  16.24  15.0  169.91   38.35  -0.02   0.63  288.01   58.41  6.94   20426.   452842.   484177.   428002.   457177.  1.058037  1.059057  3418.5     99.699
