# SENTINEL Thu Dec  3 00:32:49  /home/labaf2/labaf2-00/TASTE/WASP-52_example/reduced                            
#              target x_0:   282.00
#              target y_0:    64.00
#          reference x_r0:   458.00
#          reference y_r0:    94.00
#        aperture 1 (pix):     3.00
#        aperture 2 (pix):     6.00
#       inn annulus (pix):    12.00
#       out annulus (pix):    25.00
#      centroiding method:   moment
# nf 1 name 2.s min 3 expt 4 x 5 y 6 dx 7 dy 8 xr 9 yr 10 fw 11 peak 12 a1 13 a2 14 r1 15 r2 16 lc1 17 lc2 18 sky 19 abflux 20
  49 AF328518.cor   5.08   3.0  280.72   64.16  -0.13  -0.14  457.12   93.93  2.58   29928.   142648.   149581.    34453.    36611.  4.140328  4.085705   117.7    101.441
  50 AF328519.cor   5.18   3.0  280.51   63.90  -0.35  -0.40  456.93   93.67  2.44   41420.   144191.   151440.    34522.    36767.  4.176847  4.118872   117.4    101.875
  51 AF328520.cor   5.29   3.0  280.43   64.04  -0.42  -0.26  456.88   93.88  2.38   41782.   144623.   151457.    34685.    36536.  4.169615  4.145370   117.2    101.235
  52 AF328521.cor   5.40   3.0  280.72   63.85  -0.13  -0.45  457.13   93.60  2.38   39816.   145258.   151565.    34887.    36590.  4.163697  4.142266   117.0    101.383
  53 AF328522.cor   5.50   3.0  280.94   63.84   0.09  -0.46  457.20   93.65  2.32   49351.   144743.   150782.    34803.    36341.  4.158985  4.149078   117.1    100.694
  54 AF328523.cor   5.61   3.0  281.05   64.04   0.20  -0.26  457.34   93.92  2.12   50405.   144072.   150133.    34976.    36798.  4.119143  4.079900   117.0    101.961
  55 AF328524.cor   5.71   3.0  280.86   64.28   0.00  -0.02  457.25   94.08  2.36   39378.   143894.   149903.    34698.    36199.  4.147013  4.141061   116.4    100.300
  56 AF328525.cor   5.82   3.0  280.82   64.14  -0.04  -0.16  457.17   93.87  2.38   39645.   144163.   150584.    34781.    36483.  4.144845  4.127547   116.9    101.086
  57 AF328526.cor   5.93   3.0  280.66   64.21  -0.19  -0.09  457.16   93.99  2.52   32448.   144220.   150602.    34698.    36488.  4.156434  4.127443   116.5    101.101
  58 AF328527.cor   6.03   3.0  280.75   64.29  -0.10  -0.01  457.08   94.08  2.58   34234.   145065.   151343.    34859.    36518.  4.161536  4.144291   116.6    101.186
  59 AF328528.cor   6.14   3.0  280.76   64.09  -0.09  -0.21  457.13   93.96  2.38   35780.   144649.   151067.    34865.    36629.  4.148851  4.124289   116.1    101.491
  60 AF328529.cor   6.24   3.0  280.82   64.09  -0.04  -0.21  457.11   93.88  2.38   44915.   144923.   151023.    34842.    36428.  4.159374  4.145783   116.3    100.935
  61 AF328530.cor   6.35   3.0  280.93   64.01   0.08  -0.30  457.29   93.83  2.14   47251.   145610.   151939.    35111.    36811.  4.147130  4.127512   115.8    101.997
  62 AF328531.cor   6.46   3.0  280.62   64.10  -0.24  -0.20  456.91   93.82  2.34   35253.   144344.   150886.    34824.    36715.  4.144902  4.109616   116.0    101.731
  63 AF328532.cor   6.56   3.0  280.93   64.09   0.07  -0.21  457.41   93.87  2.60   39179.   144438.   151176.    34878.    36674.  4.141222  4.122120   116.0    101.617
  64 AF328533.cor   6.67   3.0  280.92   64.18   0.06  -0.12  457.30   93.93  2.38   41872.   145612.   151600.    34961.    36495.  4.164980  4.154017   115.6    101.120
  65 AF328534.cor   6.77   3.0  280.79   64.25  -0.07  -0.05  457.11   94.01  2.56   31437.   144212.   150693.    34528.    36279.  4.176691  4.153729   116.7    100.522
  66 AF328535.cor   6.88   3.0  280.94   64.26   0.08  -0.04  457.37   93.97  2.40   35114.   143088.   149934.    34313.    36429.  4.170053  4.115787   116.6    100.937
  67 AF328536.cor   6.99   3.0  280.84   64.03  -0.02  -0.28  457.20   93.84  2.58   38069.   143826.   150437.    34485.    36364.  4.170704  4.137024   116.6    100.756
  68 AF328537.cor   7.09   3.0  280.89   64.21   0.04  -0.09  457.21   93.97  2.44   35289.   143688.   150537.    34465.    36497.  4.169070  4.124650   116.1    101.126
  69 AF328538.cor   7.20   3.0  280.86   64.14   0.00  -0.16  457.34   93.97  2.44   32772.   143686.   150386.    34547.    36542.  4.159126  4.115481   115.5    101.249
  70 AF328539.cor   7.30   3.0  281.01   64.22   0.15  -0.09  457.31   93.93  2.54   40027.   144039.   150295.    34621.    36349.  4.160458  4.134811   115.5    100.715
  71 AF328540.cor   7.41   3.0  280.63   64.15  -0.22  -0.15  457.05   93.90  2.42   33949.   144100.   150357.    34869.    36522.  4.132669  4.116936   114.9    101.194
  72 AF328541.cor   7.51   3.0  280.76   64.13  -0.10  -0.17  457.13   93.94  2.32   35751.   144083.   150517.    34686.    36491.  4.153880  4.124712   116.1    101.110
  73 AF328542.cor   7.62   3.0  280.70   64.07  -0.16  -0.23  457.13   93.88  2.34   35324.   143164.   149638.    34285.    36155.  4.175698  4.138857   117.5    100.177
  74 AF328543.cor   7.72   3.0  280.72   63.98  -0.13  -0.32  457.13   93.75  2.52   38441.   142831.   149175.    34593.    36393.  4.128875  4.099021   117.3    100.837
  75 AF328544.cor   7.83   3.0  280.80   64.02  -0.06  -0.28  457.23   93.85  2.42   42960.   143195.   149928.    34471.    36368.  4.154070  4.122491   116.7    100.769
  76 AF328545.cor   7.94   3.0  280.82   64.33  -0.04   0.03  457.09   94.04  2.46   36185.   143869.   149949.    34612.    36165.  4.156598  4.146222   117.6    100.207
  77 AF328546.cor   8.04   3.0  280.73   64.21  -0.13  -0.10  457.07   93.99  2.48   32888.   143020.   149379.    34254.    35997.  4.175268  4.149779   118.1     99.740
  78 AF328547.cor   8.15   3.0  280.58   64.35  -0.27   0.05  456.99   94.10  2.84   30455.   143353.   149303.    34678.    36383.  4.133780  4.103590   117.5    100.811
  79 AF328548.cor   8.25   3.0  280.80   64.13  -0.05  -0.17  457.26   93.96  2.38   40639.   145094.   151068.    34840.    36497.  4.164531  4.139207   116.5    101.126
  80 AF328549.cor   8.36   3.0  280.91   64.07   0.05  -0.24  457.29   93.88  2.62   38751.   144281.   150774.    34755.    36549.  4.151389  4.125208   116.2    101.271
  81 AF328550.cor   8.47   3.0  280.74   64.23  -0.12  -0.07  457.07   93.96  2.52   33884.   143014.   149646.    34393.    36266.  4.158284  4.126301   116.2    100.487
  82 AF328551.cor   8.57   3.0  280.70   64.30  -0.16  -0.01  456.99   94.09  2.68   30895.   143291.   150816.    34085.    36243.  4.203942  4.161277   115.5    100.421
  83 AF328552.cor   8.68   3.0  280.78   64.02  -0.07  -0.29  457.21   93.82  2.52   34773.   144305.   151243.    34456.    36398.  4.188123  4.155257   115.8    100.851
  84 AF328553.cor   8.78   3.0  280.75   63.95  -0.11  -0.35  457.09   93.67  2.52   38916.   143453.   149845.    34618.    36253.  4.143874  4.133302   117.1    100.450
  85 AF328554.cor   8.89   3.0  280.62   64.08  -0.24  -0.23  457.07   93.88  2.30   39739.   143951.   149853.    34729.    36240.  4.144997  4.135029   115.8    100.414
  86 AF328555.cor   8.99   3.0  280.70   64.16  -0.16  -0.14  457.04   94.04  2.42   35773.   144769.   150668.    34878.    36543.  4.150753  4.123071   115.0    101.253
  87 AF328556.cor   9.10   3.0  280.60   64.07  -0.26  -0.24  457.02   93.89  2.46   34488.   138453.   144866.    33096.    34865.  4.183328  4.154997   125.6     96.605
  88 AF328557.cor   9.21   3.0  280.85   64.15  -0.00  -0.15  457.16   93.96  2.42   30377.   119982.   126061.    29118.    30594.  4.120488  4.120435   158.8     84.771
  89 AF328558.cor   9.31   3.0  281.09   64.19   0.23  -0.12  457.42   93.93  2.46   36487.   128175.   133816.    31302.    32785.  4.094807  4.081585   147.2     90.842
  90 AF328559.cor   9.42   3.0  280.74   64.25  -0.12  -0.06  457.28   94.11  2.56   29623.   134135.   140221.    32413.    34028.  4.138371  4.120751   135.7     94.285
  91 AF328560.cor   9.52   3.0  280.71   64.12  -0.14  -0.19  457.13   93.93  2.32   34134.   130441.   135975.    31735.    33089.  4.110316  4.109332   143.1     91.684
  92 AF328561.cor   9.63   3.0  280.61   64.15  -0.25  -0.15  456.98   93.93  2.44   33187.   128475.   134137.    31082.    32554.  4.133475  4.120476   146.7     90.200
  93 AF328562.cor   9.73   3.0  280.57   64.32  -0.28   0.01  456.90   94.14  1.80   28087.   131336.   136740.    31806.    33225.  4.129224  4.115622   139.4     92.059
  94 AF328563.cor   9.84   3.0  280.66   64.24  -0.20  -0.07  457.03   93.96  2.58   29779.   135507.   141344.    32250.    33974.  4.201808  4.160424   133.3     94.134
  95 AF328564.cor   9.95   3.0  280.56   64.27  -0.29  -0.03  456.86   94.01  2.70   29309.   136317.   142320.    32679.    34489.  4.171412  4.126568   132.3     95.561
  96 AF328565.cor  10.05   3.0  280.67   64.24  -0.19  -0.06  457.00   94.07  2.58   27451.   139586.   145586.    33513.    35041.  4.165106  4.154746   127.5     97.091
  97 AF328566.cor  10.16   3.0  280.76   64.02  -0.10  -0.28  457.15   93.81  2.48   29855.   139268.   146168.    33219.    35289.  4.192380  4.141964   125.6     97.780
  98 AF328567.cor  10.26   3.0  280.44   64.23  -0.42  -0.08  456.92   94.10  2.70   31038.   138983.   146034.    33114.    34967.  4.197097  4.176393   127.0     96.885
  99 AF328568.cor  10.37   3.0  280.70   64.15  -0.16  -0.16  457.12   93.88  2.38   31291.   136270.   142444.    32805.    34544.  4.153972  4.123602   131.9     95.713
 100 AF328569.cor  10.47   3.0  280.70   64.20  -0.16  -0.10  457.23   93.94  2.48   30718.   136272.   142206.    32571.    34149.  4.183883  4.164270   135.0     94.620
 101 AF328570.cor  10.58   3.0  280.49   64.06  -0.37  -0.24  456.92   93.83  2.34   40929.   137283.   142825.    33068.    34715.  4.151510  4.114235   133.8     96.188
 102 AF328571.cor  10.69   3.0  280.32   64.17  -0.54  -0.13  456.75   93.95  2.68   38452.   132825.   138819.    32042.    33667.  4.145290  4.123288   140.3     93.285
 103 AF328572.cor  10.79   3.0  280.63   64.14  -0.23  -0.16  457.10   93.90  2.42   29152.   127142.   133460.    30701.    32298.  4.141273  4.132119   149.2     89.492
 104 AF328573.cor  10.90   3.0  280.62   64.10  -0.23  -0.21  457.02   93.85  2.54   29177.   127441.   133929.    30619.    32212.  4.162151  4.157762   151.8     89.252
 105 AF328574.cor  11.00   3.0  280.70   64.04  -0.16  -0.27  457.01   93.81  2.38   32020.   130791.   136880.    31674.    33204.  4.129221  4.122354   145.8     92.003
 106 AF328575.cor  11.11   3.0  280.64   64.05  -0.22  -0.25  457.11   93.84  2.30   29482.   128390.   134166.    30863.    32408.  4.160014  4.139925   152.7     89.796
 107 AF328576.cor  11.22   3.0  280.71   63.95  -0.14  -0.35  457.24   93.72  2.54   33503.   127355.   132754.    30874.    32357.  4.124936  4.102771   153.9     89.655
 108 AF328577.cor  11.32   3.0  280.60   64.17  -0.25  -0.13  457.10   94.00  2.48   32566.   125565.   131031.    30106.    31439.  4.170775  4.167823   159.0     87.111
 109 AF328578.cor  11.43   3.0  280.85   64.22  -0.00  -0.08  457.14   94.00  2.34   30617.   118323.   123700.    28972.    30756.  4.084097  4.022007   170.6     85.218
 110 AF328579.cor  11.53   3.0  281.05   63.95   0.20  -0.36  457.45   93.64  2.12   33558.   114644.   119977.    27666.    29524.  4.143879  4.063720   178.0     81.805
 111 AF328580.cor  11.64   3.0  280.86   64.22   0.00  -0.08  457.41   94.02  2.46   29109.   123491.   129552.    29888.    31598.  4.131748  4.100057   161.7     87.551
 112 AF328581.cor  11.74   3.0  280.89   64.23   0.03  -0.07  457.28   93.98  2.36   40532.   127030.   132738.    30963.    32417.  4.102613  4.094723   153.8     89.821
 113 AF328582.cor  11.85   3.0  280.68   64.21  -0.18  -0.09  457.20   93.99  2.52   30125.   126558.   132888.    30496.    32181.  4.149923  4.129366   154.6     89.168
 114 AF328583.cor  11.96   3.0  280.84   64.11  -0.01  -0.19  457.26   93.91  2.34   34338.   123722.   129724.    29580.    31287.  4.182624  4.146231   159.8     86.690
 115 AF328584.cor  12.06   3.0  280.95   63.99   0.09  -0.31  457.25   93.78  2.12   40101.   125555.   131193.    30014.    31561.  4.183156  4.156861   155.1     87.448
 116 AF328585.cor  12.17   3.0  280.88   64.09   0.03  -0.21  457.30   93.80  2.24   38843.   129068.   134443.    31046.    32356.  4.157323  4.155119   150.9     89.652
 117 AF328586.cor  12.27   3.0  280.89   64.05   0.03  -0.26  457.28   93.87  2.62   36317.   133340.   139245.    31771.    33409.  4.196889  4.167924   140.8     92.569
 118 AF328587.cor  12.38   3.0  280.71   64.02  -0.14  -0.28  457.15   93.85  2.42   33560.   134114.   139552.    32165.    33400.  4.169599  4.178232   140.8     92.544
