# SENTINEL Mon Nov 22 10:08:42  /home/ubuntu/Desktop/lab2/WASP-44/group01_WASP-44_20201120/reduced              
#              target x_0:   170.00
#              target y_0:    37.00
#          reference x_r0:   288.00
#          reference y_r0:    57.00
#        aperture 1 (pix):     5.00
#        aperture 2 (pix):     6.00
#       inn annulus (pix):    12.00
#       out annulus (pix):    20.00
#      centroiding method:   moment
# nf 1 name 2.s min 3 expt 4 x 5 y 6 dx 7 dy 8 xr 9 yr 10 fw 11 peak 12 a1 13 a2 14 r1 15 r2 16 lc1 17 lc2 18 sky 19 abflux 20
  29 AF641637.cor   7.85  15.0  169.51   38.28  -0.42   0.56  287.70   58.44  7.00   23041.   421543.   447865.   399421.   424285.  1.055385  1.055575  3624.1     96.843
  30 AF641638.cor   8.13  15.0  169.33   37.81  -0.60   0.10  287.20   57.96  6.52   23528.   430857.   454290.   406008.   428530.  1.061203  1.060113  3614.3     97.812
  31 AF641639.cor   8.41  15.0  169.48   37.66  -0.45  -0.06  287.54   57.81  6.78   23717.   423808.   447694.   408771.   432695.  1.036786  1.034663  3601.7     98.762
  32 AF641640.cor   8.69  15.0  169.04   37.69  -0.90  -0.03  287.14   57.81  6.64   23232.   422064.   447146.   400014.   423599.  1.055124  1.055587  3592.9     96.686
  33 AF641641.cor   8.97  15.0  169.04   37.67  -0.90  -0.05  287.12   57.76  6.98   20205.   411463.   441621.   389708.   417743.  1.055826  1.057160  3582.8     95.350
  34 AF641642.cor   9.25  15.0  169.00   37.64  -0.94  -0.08  287.32   57.90  6.64   21733.   420982.   446459.   404290.   428662.  1.041289  1.041518  3576.8     97.842
  35 AF641643.cor   9.53  15.0  169.16   37.64  -0.77  -0.07  287.15   57.87  6.46   23301.   431502.   455210.   408039.   430241.  1.057503  1.058035  3571.3     98.202
  36 AF641644.cor   9.81  15.0  170.09   37.82   0.15   0.10  288.29   57.91  6.62   22069.   426718.   452584.   404165.   428051.  1.055803  1.057315  3560.7     97.702
  37 AF641645.cor  10.09  15.0  170.07   37.81   0.13   0.10  287.82   57.99  6.64   22644.   425820.   451733.   401975.   425890.  1.059320  1.060680  3570.2     97.209
  38 AF641646.cor  10.37  15.0  169.39   37.95  -0.54   0.24  287.47   58.09  6.70   22629.   425939.   451194.   405956.   430403.  1.049225  1.048308  3558.3     98.239
  39 AF641647.cor  10.65  15.0  169.20   37.85  -0.73   0.13  287.27   57.96  6.32   24970.   439591.   461344.   419709.   440102.  1.047370  1.048265  3557.0    100.453
  40 AF641648.cor  10.93  15.0  169.55   38.22  -0.38   0.50  287.78   58.30  7.08   21125.   422409.   450135.   399339.   427080.  1.057770  1.053983  3539.9     97.481
  41 AF641649.cor  11.21  15.0  168.97   37.76  -0.97   0.05  287.17   57.92  6.48   22500.   432841.   457020.   411610.   434147.  1.051582  1.052685  3537.2     99.094
  42 AF641650.cor  11.49  15.0  169.37   37.78  -0.57   0.06  287.58   57.95  6.48   24742.   435549.   459110.   416451.   437199.  1.045858  1.050116  3524.0     99.790
  43 AF641651.cor  11.77  15.0  169.46   38.11  -0.47   0.39  287.61   58.11  6.94   20700.   423678.   451029.   403015.   429484.  1.051271  1.050164  3526.6     98.029
  44 AF641652.cor  12.05  15.0  168.91   37.84  -1.02   0.12  286.93   57.90  6.70   21112.   421021.   448057.   402753.   427958.  1.045358  1.046965  3511.3     97.681
  45 AF641653.cor  12.33  15.0  169.21   37.47  -0.72  -0.25  287.22   57.58  6.50   24424.   436762.   459798.   411572.   434220.  1.061205  1.058906  3512.0     99.110
  46 AF641654.cor  12.61  15.0  169.69   37.74  -0.24   0.02  287.72   57.92  6.78   20981.   422530.   449594.   400548.   427485.  1.054878  1.051719  3503.6     97.573
  47 AF641655.cor  12.89  15.0  169.46   37.78  -0.48   0.06  287.49   57.97  7.10   19569.   413518.   443266.   392872.   421889.  1.052550  1.050671  3497.2     96.296
  48 AF641656.cor  13.17  15.0  169.47   37.88  -0.47   0.16  287.61   57.99  6.62   22668.   425277.   451548.   405570.   429885.  1.048591  1.050392  3489.1     98.121
  49 AF641657.cor  13.45  15.0  169.34   37.80  -0.60   0.08  287.30   58.04  6.70   22133.   429543.   454330.   410578.   432926.  1.046191  1.049441  3481.5     98.815
  50 AF641658.cor  13.73  15.0  169.13   37.19  -0.80  -0.53  287.11   57.39  6.62   21620.   431625.   456251.   411499.   434274.  1.048911  1.050605  3475.4     99.123
  51 AF641659.cor  14.01  15.0  169.47   37.86  -0.46   0.14  287.72   57.97  6.44   23443.   433850.   456952.   412386.   434334.  1.052046  1.052076  3471.5     99.136
  52 AF641660.cor  14.29  15.0  169.33   38.49  -0.60   0.77  287.50   58.67  6.74   23312.   433653.   457100.   411850.   433986.  1.052938  1.053259  3463.0     99.057
  53 AF641661.cor  14.57  15.0  169.60   37.72  -0.33   0.00  287.42   57.91  6.26   25109.   436320.   457550.   417950.   438256.  1.043953  1.044026  3458.4    100.032
  54 AF641662.cor  14.84  15.0  169.36   37.73  -0.57   0.01  287.58   57.84  6.76   21629.   429832.   456127.   405633.   430510.  1.059659  1.059503  3447.1     98.264
  55 AF641663.cor  15.13  15.0  169.32   37.71  -0.61  -0.01  287.39   57.78  7.06   20986.   421084.   449002.   399591.   426743.  1.053788  1.052161  3441.3     97.404
  56 AF641664.cor  15.41  15.0  169.85   38.09  -0.08   0.37  288.00   58.27  7.08   19878.   416817.   446178.   396974.   426131.  1.049986  1.047043  3435.3     97.264
  57 AF641665.cor  15.69  15.0  169.68   37.78  -0.25   0.06  287.66   57.89  6.48   24109.   434731.   458120.   411668.   434466.  1.056025  1.054445  3434.4     99.167
  58 AF641666.cor  15.97  15.0  169.54   38.06  -0.40   0.35  287.74   58.20  6.40   26210.   433560.   456443.   415116.   437820.  1.044430  1.042535  3424.2     99.932
  59 AF641667.cor  16.24  15.0  169.91   38.35  -0.02   0.63  288.01   58.41  6.94   20426.   424170.   452842.   401944.   428002.  1.055296  1.058037  3418.5     97.691
  60 AF641668.cor  16.53  15.0  169.36   37.80  -0.57   0.09  287.63   57.93  6.50   24247.   431064.   455118.   410442.   433162.  1.050242  1.050688  3412.0     98.869
  61 AF641669.cor  16.81  15.0  169.20   37.63  -0.73  -0.09  287.21   57.77  6.98   20474.   421423.   449232.   402785.   428622.  1.046273  1.048084  3411.4     97.833
  62 AF641670.cor  17.09  15.0  169.86   38.34  -0.08   0.62  287.99   58.51  7.34   19290.   410998.   442266.   393091.   422653.  1.045553  1.046405  3404.5     96.470
  63 AF641671.cor  17.37  15.0  168.42   38.53  -1.51   0.81  286.62   58.58  7.16   21929.   423833.   450704.   403696.   430024.  1.049882  1.048090  3401.6     98.153
