descriptor x_range  m_kepler 
2455326.949950 122.099453 
2455327.049950 133.487247 
2455327.149950 135.954938 
2455327.249950 129.337627 
2455327.349950 114.077507 
2455327.449950 91.194313 
2455327.549950 62.217185 
2455327.649950 29.082478 
2455327.749950 -5.995625 
2455327.849950 -40.673079 
2455327.949950 -72.632610 
2455328.049950 -99.738567 
2455328.149950 -120.179630 
2455328.249950 -132.589855 
2455328.349950 -136.139944 
2455328.449950 -130.592668 
2455328.549950 -116.318716 
2455328.649950 -94.271925 
2455328.749950 -65.925542 
2455328.849950 -33.173775 
2455328.949950 1.794784 
2455329.049950 36.643409 
2455329.149950 69.043388 
2455329.249950 96.829638 
2455329.349950 118.145380 
2455329.449950 131.566219 
2455329.549950 136.195325 
2455329.649950 131.723366 
2455329.749950 118.449173 
2455329.849950 97.259777 
2455329.949950 69.571129 
2455330.049950 37.233486 
2455330.149950 2.407767 
2455330.249950 -32.578849 
2455330.349950 -65.388427 
2455330.449950 -93.828513 
2455330.549950 -115.998638 
2455330.649950 -130.417313 
2455330.749950 -136.121029 
2455330.849950 -132.728645 
2455330.949950 -120.466850 
2455331.049950 -100.155024 
2455331.149950 -73.150475 
2455331.249950 -41.257746 
2455331.349950 -6.608025 
2455331.449950 28.483269 
2455331.549950 61.671207 
2455331.649950 90.738051 
2455331.749950 113.741449 
2455331.849950 129.144231 
2455331.949950 135.917127 
2455332.049950 133.607547 
2455332.149950 122.369826 
2455332.249950 102.954909 
2455332.349950 76.660171 
2455332.449950 45.242722 
2455332.549950 10.801991 
2455332.649950 -24.360569 
2455332.749950 -57.895267 
2455332.849950 -87.561193 
2455332.949950 -111.375963 
2455333.049950 -127.748186 
2455333.149950 -135.583812 
2455333.249950 -134.359236 
2455333.349950 -124.156288 
2455333.449950 -105.656766 
2455333.549950 -80.096875 
2455333.649950 -49.184621 
2455333.749950 -14.985672 
2455333.849950 20.214674 
2455333.949950 54.064203 
2455334.049950 84.300965 
2455334.149950 108.904430 
2455334.249950 126.230507 
2455334.349950 135.121402 
2455334.449950 134.982996 
2455334.549950 125.824535 
2455334.649950 108.258023 
2455334.749950 83.457316 
2455334.849950 53.079689 
2455334.949950 19.155084 
2455335.049950 -16.049533 
2455335.149950 -50.181662 
2455335.249950 -80.960470 
2455335.349950 -106.329206 
2455335.449950 -124.592638 
2455335.549950 -134.530338 
2455335.649950 -135.478233 
2455335.749950 -127.372980 
2455335.849950 -110.756203 
2455335.949950 -86.738294 
2455336.049950 -56.924218 
2455336.149950 -23.306259 
2455336.249950 11.869109 
2455336.349950 46.251340 
2455336.449950 77.542889 
2455336.549950 103.652740 
2455336.649950 122.836139 
2455336.749950 133.811182 
2455336.849950 135.844475 
2455336.949950 128.800148 
2455337.049950 113.148927 
2455337.149950 89.936685 
2455337.249950 60.714547 
2455337.349950 27.435242 
2455337.449950 -7.677385 
2455337.549950 -42.276981 
2455337.649950 -74.051476 
2455337.749950 -100.877583 
2455337.849950 -120.962683 
2455337.949950 -132.964618 
2455338.049950 -136.081375 
2455338.149950 -130.104680 
2455338.249950 -115.433918 
2455338.349950 -93.049443 
2455338.449950 -64.447067 
2455338.549950 -31.538103 
2455338.649950 3.478351 
2455338.749950 38.262369 
2455338.849950 70.489556 
2455338.949950 98.006376 
2455339.049950 118.974054 
2455339.149950 131.991454 
2455339.249950 136.188706 
2455339.349950 131.285334 
2455339.449950 117.609000 
2455339.549950 96.073605 
2455339.649950 68.118224 
2455339.749950 35.610936 
2455339.849950 0.723995 
2455339.949950 -34.211325 
2455340.049950 -66.860520 
2455340.149950 -95.041853 
2455340.249950 -116.872144 
2455340.349950 -130.892615 
2455340.449950 -136.166365 
2455340.549950 -132.340985 
2455340.649950 -119.672101 
2455340.749950 -99.006292 
2455340.849950 -71.724523 
2455340.949950 -39.649861 
2455341.049950 -4.925652 
2455341.149950 30.127707 
2455341.249950 63.167824 
2455341.349950 91.986837 
2455341.449950 114.658956 
2455341.549950 129.669147 
2455341.649950 136.014376 
2455341.749950 133.270630 
2455341.849950 121.621257 
2455341.949950 101.844710 
2455342.049950 75.262530 
2455342.149950 43.651035 
2455342.249950 9.122619 
2455342.349950 -26.015403 
2455342.449950 -59.414982 
2455342.549950 -88.844236 
2455342.649950 -112.336596 
2455342.749950 -128.322216 
2455342.849950 -135.732881 
2455342.949950 -134.073382 
2455343.049950 -123.454612 
2455343.149950 -104.586158 
2455343.249950 -78.728877 
2455343.349950 -47.610646 
2455343.449950 -13.310900 
2455343.549950 21.878329 
2455343.649950 55.605569 
2455343.749950 85.617043 
2455343.849950 109.907275 
2455343.949950 126.853105 
2455344.049950 135.322149 
2455344.149950 134.748477 
2455344.249950 125.170422 
2455344.349950 107.228025 
2455344.449950 82.120262 
2455344.549950 51.524926 
2455344.649950 17.486507 
2455344.749950 -17.720424 
2455344.849950 -51.743212 
2455344.949950 -82.308331 
2455345.049950 -107.373308 
2455345.149950 -125.263211 
2455345.249950 -134.782572 
2455345.349950 -135.295272 
2455345.449950 -126.767051 
2455345.549950 -109.767796 
2455345.649950 -85.433458 
2455345.749950 -55.390146 
2455345.849950 -21.645464 
2455345.949950 13.545647 
2455346.049950 47.831588 
2455346.149950 78.921249 
2455346.249950 104.737106 
2455346.349950 123.554049 
2455346.449950 134.114662 
2455346.549950 135.713247 
2455346.649950 128.242980 
2455346.749950 112.203052 
2455346.849950 88.665309 
2455346.949950 59.202627 
2455347.049950 25.783812 
2455347.149950 -9.357972 
2455347.249950 -43.874421 
2455347.349950 -75.459023 
2455347.449950 -102.001179 
2455347.549950 -121.727246 
2455347.649950 -133.319057 
2455347.749950 -136.002004 
2455347.849950 -129.596804 
2455347.949950 -114.531475 
2455348.049950 -91.812737 
2455348.149950 -62.958739 
2455348.249950 -29.897610 
2455348.349950 5.161386 
2455348.449950 39.875480 
2455348.549950 71.924950 
2455348.649950 99.168133 
2455348.749950 119.784541 
2455348.849950 132.396512 
2455348.949950 136.161268 
2455349.049950 130.827233 
2455349.149950 116.750848 
2455349.249950 94.872747 
2455349.349950 66.654906 
2455349.449950 33.982941 
2455349.549950 -0.959887 
2455349.649950 -35.838572 
2455349.749950 -68.322393 
2455349.849950 -96.240664 
2455349.949950 -117.727785 
2455350.049950 -131.347908 
2455350.149950 -136.190887 
2455350.249950 -131.933096 
2455350.349950 -118.859058 
2455350.449950 -97.842425 
2455350.549950 -70.287607 
2455350.649950 -38.035916 
2455350.749950 -3.242526 
2455350.849950 31.767540 
2455350.949950 64.654784 
2455351.049950 93.221561 
2455351.149950 115.558935 
2455351.249950 130.174242 
2455351.349950 136.090833 
2455351.449950 132.913341 
2455351.549950 120.854097 
2455351.649950 100.718943 
2455351.749950 73.853385 
2455351.849950 42.052675 
2455351.949950 7.441853 
2455352.049950 -27.666261 
2455352.149950 -60.925615 
2455352.249950 -90.113698 
2455352.349950 -113.280057 
2455352.449950 -128.876631 
2455352.549950 -135.861201 
2455352.649950 -133.767033 
2455352.749950 -122.734066 
2455352.849950 -103.499563 
2455352.949950 -77.348843 
2455353.049950 -46.029394 
2455353.149950 -11.634093 
2455353.249950 23.538640 
2455353.349950 57.138436 
2455353.449950 86.920034 
2455353.549950 110.893320 
2455353.649950 127.456312 
2455353.749950 135.502210 
2455353.849950 134.493360 
2455353.949950 124.497174 
2455354.049950 106.181636 
2455354.149950 80.770655 
2455354.249950 49.962286 
2455354.349950 15.815256 
2455354.449950 -19.388607 
2455354.549950 -53.296853 
2455354.649950 -83.643610 
2455354.749950 -108.400997 
2455354.849950 -125.914636 
2455354.949950 -135.014202 
2455355.049950 -135.091630 
2455355.149950 -126.141744 
2455355.249950 -108.762609 
2455355.349950 -84.115562 
2455355.449950 -53.847608 
2455355.549950 -19.981361 
2455355.649950 15.220113 
