     8387.087448     1.000290     0.004357 0 
     8387.088837     1.000910     0.004360 0 
     8387.090226     0.998479     0.004353 0 
     8387.091615     1.001954     0.004360 0 
     8387.093004     1.000632     0.004357 0 
     8387.094393     1.000950     0.004358 0 
     8387.095782     0.999016     0.004358 0 
     8387.097171     0.993964     0.004348 0 
     8387.098559     1.002391     0.004360 0 
     8387.099948     1.002076     0.004356 0 
     8387.101337     1.000608     0.004353 0 
     8387.102726     1.003708     0.004366 0 
     8387.104115     0.999324     0.004356 0 
     8387.105504     0.995163     0.004354 0 
     8387.106893     1.000754     0.004355 0 
     8387.108282     1.010625     0.004360 0 
     8387.109670     1.003302     0.004360 0 
     8387.111059     0.999966     0.004352 0 
     8387.112448     0.995254     0.004356 0 
     8387.113837     0.998234     0.004358 0 
     8387.115226     0.999623     0.004354 0 
     8387.116615     0.993887     0.004347 0 
     8387.118004     0.999508     0.004363 0 
     8387.119393     1.004064     0.004360 0 
     8387.120781     1.000120     0.004360 0 
     8387.122170     0.994085     0.004348 0 
     8387.123559     1.005774     0.004369 0 
     8387.124948     0.998780     0.004348 0 
     8387.126337     1.001301     0.004356 0 
     8387.127726     1.010242     0.004369 0 
     8387.129115     0.996049     0.004358 0 
     8387.130504     0.998795     0.004361 0 
     8387.131892     1.006347     0.004361 0 
     8387.133281     1.001639     0.004358 0 
     8387.134670     1.003543     0.004364 0 
     8387.136059     1.008227     0.004361 0 
     8387.137448     0.995437     0.004354 0 
     8387.138837     0.999483     0.004359 0 
     8387.140226     1.003837     0.004366 0 
     8387.141615     1.008879     0.004364 0 
     8387.143003     0.998429     0.004355 0 
     8387.144392     0.997648     0.004351 0 
     8387.145781     1.007856     0.004359 0 
     8387.147170     0.992419     0.004349 0 
     8387.148559     0.996914     0.004353 0 
     8387.149948     1.000972     0.004352 0 
     8387.151337     1.001078     0.004360 0 
     8387.152726     1.004371     0.004356 0 
     8387.154114     0.992930     0.004349 0 
     8387.155503     1.000983     0.004358 0 
     8387.156892     1.001025     0.004362 0 
     8387.158281     0.995173     0.004350 0 
     8387.159670     1.003204     0.004355 0 
     8387.161059     0.993811     0.004359 0 
     8387.162448     1.002422     0.004357 0 
     8387.163837     1.001253     0.004353 0 
     8387.165225     1.000360     0.004354 0 
     8387.166614     0.998545     0.004353 0 
     8387.168003     0.995355     0.004354 0 
     8387.169392     0.999694     0.004353 0 
     8387.170781     0.998915     0.004353 0 
     8387.172170     1.002537     0.004361 0 
     8387.173559     1.003810     0.004360 0 
     8387.174948     0.996201     0.004350 0 
     8387.176336     0.996297     0.004354 0 
     8387.177725     1.011205     0.004360 0 
     8387.179114     0.995059     0.004354 0 
     8387.180503     1.000745     0.004359 0 
     8387.181892     1.003341     0.004357 0 
     8387.183281     0.995871     0.004350 0 
     8387.184670     0.999173     0.004357 0 
     8387.186059     1.006877     0.004364 0 
     8387.187447     1.003894     0.004360 0 
     8387.188836     1.001848     0.004357 0 
     8387.190225     1.006016     0.004364 0 
     8387.191614     1.003012     0.004356 0 
     8387.193003     0.991698     0.004351 0 
     8387.194392     0.996664     0.004349 0 
     8387.195781     0.997367     0.004351 0 
     8387.197170     1.003887     0.004363 0 
     8387.198558     0.994539     0.004354 0 
     8387.199947     0.998933     0.004360 0 
     8387.201336     1.000609     0.004358 0 
     8387.202725     1.002413     0.004355 0 
     8387.204114     1.000296     0.004355 0 
